x[m],y[m],|B|
0.00868686868686869,0.005,1.92137482750665e-06
0.00868686868686869,0.005,1.82865238171372e-06
0.00868686868686869,0.005,1.74225033399073e-06
0.00868686868686869,0.005,1.66162284025709e-06
0.00868686868686869,0.005,1.58627989238862e-06
0.00909090909090909,0.005,4.67139787082362e-07
0.00909090909090909,0.005,4.83231466136506e-07
0.00909090909090909,0.005,5.07802063294474e-07
0.00909090909090909,0.005,5.42926475917761e-07
0.00909090909090909,0.005,5.90597037072789e-07
0.00909090909090909,0.005,6.52619181618916e-07
0.00909090909090909,0.005,7.30592805658388e-07
0.00909090909090909,0.005,8.25972667184578e-07
0.00909090909090909,0.005,9.40169041944676e-07
0.00909090909090909,0.005,1.07464832493895e-06
0.00909090909090909,0.005,1.23101055215503e-06
0.00909090909090909,0.005,1.41103818354083e-06
0.00909090909090909,0.005,1.61671959937656e-06
0.00909090909090909,0.005,1.85025268861775e-06
0.00909090909090909,0.005,2.11403231549778e-06
0.00909090909090909,0.005,2.41062294827473e-06
0.00909090909090909,0.005,2.74271545343204e-06
0.00909090909090909,0.005,3.11306528462322e-06
0.00909090909090909,0.005,3.52440801724725e-06
0.00909090909090909,0.005,3.9793473723245e-06
0.00909090909090909,0.005,4.48021060916281e-06
0.00909090909090909,0.005,5.02886664729563e-06
0.00909090909090909,0.005,5.6265038394384e-06
0.00909090909090909,0.005,6.27336740349433e-06
0.00909090909090909,0.005,6.96846162035718e-06
0.00909090909090909,0.005,7.7092294049169e-06
0.00909090909090909,0.005,8.49123180884028e-06
0.00909090909090909,0.005,9.3078617743703e-06
0.00909090909090909,0.005,1.01501383080051e-05
0.00909090909090909,0.005,1.10066361299558e-05
0.00909090909090909,0.005,1.18636075942458e-05
0.00909090909090909,0.005,1.2705343931557e-05
0.00909090909090909,0.005,1.35147990173962e-05
0.00909090909090909,0.005,1.42744621308386e-05
0.00909090909090909,0.005,1.49674225881893e-05
0.00909090909090909,0.005,1.55785278526512e-05
0.00909090909090909,0.005,1.60955056515252e-05
0.00909090909090909,0.005,1.65099028223433e-05
0.00909090909090909,0.005,1.68176890883456e-05
0.00909090909090909,0.005,1.70193878887285e-05
0.00909090909090909,0.005,1.71196456226332e-05
0.00909090909090909,0.005,1.71262565522276e-05
0.00909090909090909,0.005,1.70488244421233e-05
0.00909090909090909,0.005,1.6897417932701e-05
0.00909090909090909,0.005,1.66816688827166e-05
0.00909090909090909,0.005,1.64106670899925e-05
0.00909090909090909,0.005,1.60936855705528e-05
0.00909090909090909,0.005,1.57413314695839e-05
0.00909090909090909,0.005,1.53663969873322e-05
0.00909090909090909,0.005,1.49837340478679e-05
0.00909090909090909,0.005,1.46089600995583e-05
0.00909090909090909,0.005,1.42564658082818e-05
0.00909090909090909,0.005,1.39375824801172e-05
0.00909090909090909,0.005,1.36595837567905e-05
0.00909090909090909,0.005,1.34256006407897e-05
0.00909090909090909,0.005,1.32350022847127e-05
0.00909090909090909,0.005,1.30837005936148e-05
0.00909090909090909,0.005,1.29641483231443e-05
0.00909090909090909,0.005,1.28652230879018e-05
0.00909090909090909,0.005,1.27724360140957e-05
0.00909090909090909,0.005,1.26688516474215e-05
0.00909090909090909,0.005,1.25368094891559e-05
0.00909090909090909,0.005,1.23601666723062e-05
0.00909090909090909,0.005,1.21265252561803e-05
0.00909090909090909,0.005,1.18288792102426e-05
0.00909090909090909,0.005,1.14663051958162e-05
0.00909090909090909,0.005,1.10436213276107e-05
0.00909090909090909,0.005,1.05702167269521e-05
0.00909090909090909,0.005,1.00584182116734e-05
0.00909090909090909,0.005,9.52178312972917e-06
0.00909090909090909,0.005,8.97362171579407e-06
0.00909090909090909,0.005,8.42591787008429e-06
0.00909090909090909,0.005,7.8886884683777e-06
0.00909090909090909,0.005,7.36973015201719e-06
0.00909090909090909,0.005,6.87465677011044e-06
0.00909090909090909,0.005,6.40712196884206e-06
0.00909090909090909,0.005,5.96913553811617e-06
0.00909090909090909,0.005,5.56140579988668e-06
0.00909090909090909,0.005,5.18366449911302e-06
0.00909090909090909,0.005,4.83495065702986e-06
0.00909090909090909,0.005,4.51384420903216e-06
0.00909090909090909,0.005,4.21864935888815e-06
0.00909090909090909,0.005,3.94753258774878e-06
0.00909090909090909,0.005,3.69862242806274e-06
0.00909090909090909,0.005,3.47007852580104e-06
0.00909090909090909,0.005,3.26013696308259e-06
0.00909090909090909,0.005,3.06713782503715e-06
0.00909090909090909,0.005,2.88953988892911e-06
0.00909090909090909,0.005,2.7259262638432e-06
0.00909090909090909,0.005,2.57500389573197e-06
0.00909090909090909,0.005,2.43559910016224e-06
0.00909090909090909,0.005,2.30665068875104e-06
0.00909090909090909,0.005,2.18720179630633e-06
0.00909090909090909,0.005,2.07639117073527e-06
0.00909090909090909,0.005,1.97344443380981e-06
0.00909090909090909,0.005,1.87766563742841e-06
0.00909090909090909,0.005,1.78842931000415e-06
0.00909090909090909,0.005,1.70517309735079e-06
0.00909090909090909,0.005,1.62739104126202e-06
0.00909090909090909,0.005,1.55462749875622e-06
0.0094949494949495,0.005,4.39008022956872e-07
0.0094949494949495,0.005,4.60172913762355e-07
0.0094949494949495,0.005,4.90818170171177e-07
0.0094949494949495,0.005,5.32689869145651e-07
0.0094949494949495,0.005,5.8734000287728e-07
0.0094949494949495,0.005,6.56110518066069e-07
0.0094949494949495,0.005,7.40190863029307e-07
0.0094949494949495,0.005,8.40711844981858e-07
0.0094949494949495,0.005,9.58837986257783e-07
0.0094949494949495,0.005,1.09583741276431e-06
0.0094949494949495,0.005,1.25312476107407e-06
0.0094949494949495,0.005,1.43228102077727e-06
0.0094949494949495,0.005,1.63505590331106e-06
0.0094949494949495,0.005,1.86335680834732e-06
0.0094949494949495,0.005,2.11922619691138e-06
0.0094949494949495,0.005,2.40480720418402e-06
0.0094949494949495,0.005,2.72229586474862e-06
0.0094949494949495,0.005,3.0738773336783e-06
0.0094949494949495,0.005,3.46164290293081e-06
0.0094949494949495,0.005,3.8874844394699e-06
0.0094949494949495,0.005,4.35296320692519e-06
0.0094949494949495,0.005,4.85915106229631e-06
0.0094949494949495,0.005,5.40644399870759e-06
0.0094949494949495,0.005,5.99435121872619e-06
0.0094949494949495,0.005,6.62126760407193e-06
0.0094949494949495,0.005,7.28424364640276e-06
0.0094949494949495,0.005,7.97877429261288e-06
0.0094949494949495,0.005,8.69863580534351e-06
0.0094949494949495,0.005,9.43580593482964e-06
0.0094949494949495,0.005,1.01805049869468e-05
0.0094949494949495,0.005,1.09213910032177e-05
0.0094949494949495,0.005,1.1645929184643e-05
0.0094949494949495,0.005,1.23409338906299e-05
0.0094949494949495,0.005,1.29932541264688e-05
0.0094949494949495,0.005,1.35905462447619e-05
0.0094949494949495,0.005,1.41220567601154e-05
0.0094949494949495,0.005,1.45793265010449e-05
0.0094949494949495,0.005,1.49567225718641e-05
0.0094949494949495,0.005,1.52517031892408e-05
0.0094949494949495,0.005,1.54647258761435e-05
0.0094949494949495,0.005,1.55987383975146e-05
0.0094949494949495,0.005,1.56582681988193e-05
0.0094949494949495,0.005,1.56482605686472e-05
0.0094949494949495,0.005,1.55729800469833e-05
0.0094949494949495,0.005,1.54354061181837e-05
0.0094949494949495,0.005,1.52375182796792e-05
0.0094949494949495,0.005,1.49816040539472e-05
0.0094949494949495,0.005,1.46722692124134e-05
0.0094949494949495,0.005,1.43183645369504e-05
0.0094949494949495,0.005,1.39338532168181e-05
0.0094949494949495,0.005,1.35369514765595e-05
0.0094949494949495,0.005,1.31476298807316e-05
0.0094949494949495,0.005,1.27843594391655e-05
0.0094949494949495,0.005,1.24613020255068e-05
0.0094949494949495,0.005,1.21867674824802e-05
0.0094949494949495,0.005,1.19630034481747e-05
0.0094949494949495,0.005,1.17868104379568e-05
0.0094949494949495,0.005,1.16504031615205e-05
0.0094949494949495,0.005,1.15422488216271e-05
0.0094949494949495,0.005,1.14479605717996e-05
0.0094949494949495,0.005,1.13514565859001e-05
0.0094949494949495,0.005,1.12364811193027e-05
0.0094949494949495,0.005,1.10883534442404e-05
0.0094949494949495,0.005,1.08956267346407e-05
0.0094949494949495,0.005,1.06513004248942e-05
0.0094949494949495,0.005,1.03533392225453e-05
0.0094949494949495,0.005,1.00044430702911e-05
0.0094949494949495,0.005,9.61119843361316e-06
0.0094949494949495,0.005,9.18285859961202e-06
0.0094949494949495,0.005,8.73002741831847e-06
0.0094949494949495,0.005,8.26347303000984e-06
0.0094949494949495,0.005,7.79321125293268e-06
0.0094949494949495,0.005,7.32790830775192e-06
0.0094949494949495,0.005,6.87458313184852e-06
0.0094949494949495,0.005,6.43854932852232e-06
0.0094949494949495,0.005,6.02352307259208e-06
0.0094949494949495,0.005,5.63182783859536e-06
0.0094949494949495,0.005,5.26464078624467e-06
0.0094949494949495,0.005,4.92224219943675e-06
0.0094949494949495,0.005,4.60424441813446e-06
0.0094949494949495,0.005,4.30978842214182e-06
0.0094949494949495,0.005,4.03770433495305e-06
0.0094949494949495,0.005,3.78663711233376e-06
0.0094949494949495,0.005,3.55514133493356e-06
0.0094949494949495,0.005,3.34175009206452e-06
0.0094949494949495,0.005,3.14502303866702e-06
0.0094949494949495,0.005,2.96357827397175e-06
0.0094949494949495,0.005,2.79611202251676e-06
0.0094949494949495,0.005,2.64140937439299e-06
0.0094949494949495,0.005,2.49834865952544e-06
0.0094949494949495,0.005,2.36590143593879e-06
0.0094949494949495,0.005,2.24312957852727e-06
0.0094949494949495,0.005,2.1291805599311e-06
0.0094949494949495,0.005,2.02328170758332e-06
0.0094949494949495,0.005,1.92473398677929e-06
0.0094949494949495,0.005,1.83290568465785e-06
0.0094949494949495,0.005,1.74722624157887e-06
0.0094949494949495,0.005,1.66718038377706e-06
0.0094949494949495,0.005,1.59230264560395e-06
0.0094949494949495,0.005,1.52217232420384e-06
0.0098989898989899,0.005,4.17916030444543e-07
0.0098989898989899,0.005,4.44372293932978e-07
0.0098989898989899,0.005,4.80865875837427e-07
0.0098989898989899,0.005,5.28748451248097e-07
0.0098989898989899,0.005,5.89159587177408e-07
0.0098989898989899,0.005,6.63079406368241e-07
0.0098989898989899,0.005,7.51415939056756e-07
0.0098989898989899,0.005,8.55091102457823e-07
0.0098989898989899,0.005,9.75105313181978e-07
0.0098989898989899,0.005,1.11257661052585e-06
0.0098989898989899,0.005,1.26875833227976e-06
0.0098989898989899,0.005,1.44504103158693e-06
0.0098989898989899,0.005,1.64294291454351e-06
0.0098989898989899,0.005,1.86409099300153e-06
0.0098989898989899,0.005,2.11019336994123e-06
0.0098989898989899,0.005,2.38300181258908e-06
0.0098989898989899,0.005,2.68426295763991e-06
0.0098989898989899,0.005,3.01565604314972e-06
0.0098989898989899,0.005,3.37871493786698e-06
0.0098989898989899,0.005,3.77473247622833e-06
0.0098989898989899,0.005,4.20464580455319e-06
0.0098989898989899,0.005,4.66890274729202e-06
0.0098989898989899,0.005,5.16731127851615e-06
0.0098989898989899,0.005,5.69887717482182e-06
0.0098989898989899,0.005,6.26163887245379e-06
0.0098989898989899,0.005,6.85251328518291e-06
0.0098989898989899,0.005,7.46717134989539e-06
0.0098989898989899,0.005,8.09996638462404e-06
0.0098989898989899,0.005,8.743940517516e-06
0.0098989898989899,0.005,9.39093272687496e-06
0.0098989898989899,0.005,1.00318048750377e-05
0.0098989898989899,0.005,1.06567889762015e-05
0.0098989898989899,0.005,1.12559410966454e-05
0.0098989898989899,0.005,1.18196681391632e-05
0.0098989898989899,0.005,1.23392778514061e-05
0.0098989898989899,0.005,1.28074930774987e-05
0.0098989898989899,0.005,1.32188682209758e-05
0.0098989898989899,0.005,1.35700449269628e-05
0.0098989898989899,0.005,1.38597813056639e-05
0.0098989898989899,0.005,1.40886885593802e-05
0.0098989898989899,0.005,1.42586272590458e-05
0.0098989898989899,0.005,1.43717772204319e-05
0.0098989898989899,0.005,1.44295151837728e-05
0.0098989898989899,0.005,1.4431396133337e-05
0.0098989898989899,0.005,1.43746723673902e-05
0.0098989898989899,0.005,1.42547962226148e-05
0.0098989898989899,0.005,1.40671404826263e-05
0.0098989898989899,0.005,1.38097176804759e-05
0.0098989898989899,0.005,1.34861185920469e-05
0.0098989898989899,0.005,1.31075071429445e-05
0.0098989898989899,0.005,1.26926160951576e-05
0.0098989898989899,0.005,1.22653874326487e-05
0.0098989898989899,0.005,1.18509071164363e-05
0.0098989898989899,0.005,1.14710245845238e-05
0.0098989898989899,0.005,1.11410660799133e-05
0.0098989898989899,0.005,1.08683792963291e-05
0.0098989898989899,0.005,1.06525800047371e-05
0.0098989898989899,0.005,1.04868467064946e-05
0.0098989898989899,0.005,1.03596023744468e-05
0.0098989898989899,0.005,1.02562194519281e-05
0.0098989898989899,0.005,1.01606652614447e-05
0.0098989898989899,0.005,1.0057101976195e-05
0.0098989898989899,0.005,9.93139698775743e-06
0.0098989898989899,0.005,9.77240448149812e-06
0.0098989898989899,0.005,9.57284313531788e-06
0.0098989898989899,0.005,9.32964497732356e-06
0.0098989898989899,0.005,9.0437570196567e-06
0.0098989898989899,0.005,8.71948944802601e-06
0.0098989898989899,0.005,8.36358008301992e-06
0.0098989898989899,0.005,7.98416664556406e-06
0.0098989898989899,0.005,7.58983179677636e-06
0.0098989898989899,0.005,7.18883083359802e-06
0.0098989898989899,0.005,6.7885506520873e-06
0.0098989898989899,0.005,6.39519766684492e-06
0.0098989898989899,0.005,6.01367948393969e-06
0.0098989898989899,0.005,5.64763036540295e-06
0.0098989898989899,0.005,5.29952960345569e-06
0.0098989898989899,0.005,4.9708692635962e-06
0.0098989898989899,0.005,4.66233850215526e-06
0.0098989898989899,0.005,4.37400250247158e-06
0.0098989898989899,0.005,4.10546322970284e-06
0.0098989898989899,0.005,3.85599605479283e-06
0.0098989898989899,0.005,3.62466091648833e-06
0.0098989898989899,0.005,3.41038947631097e-06
0.0098989898989899,0.005,3.21205116099581e-06
0.0098989898989899,0.005,3.02850152426899e-06
0.0098989898989899,0.005,2.85861634652958e-06
0.0098989898989899,0.005,2.70131457941629e-06
0.0098989898989899,0.005,2.55557279952168e-06
0.0098989898989899,0.005,2.42043336384985e-06
0.0098989898989899,0.005,2.29500801567397e-06
0.0098989898989899,0.005,2.17847830019172e-06
0.0098989898989899,0.005,2.0700938236296e-06
0.0098989898989899,0.005,1.96916912586359e-06
0.0098989898989899,0.005,1.8750797287905e-06
0.0098989898989899,0.005,1.78725776223159e-06
0.0098989898989899,0.005,1.70518744750553e-06
0.0098989898989899,0.005,1.62840062809878e-06
0.0098989898989899,0.005,1.55647247029426e-06
0.0098989898989899,0.005,1.48901740856807e-06
0.0103030303030303,0.005,4.02989037073819e-07
0.0103030303030303,0.005,4.34531892233782e-07
0.0103030303030303,0.005,4.76238416723801e-07
0.0103030303030303,0.005,5.29091222206791e-07
0.0103030303030303,0.005,5.93906778857175e-07
0.0103030303030303,0.005,6.71416475372269e-07
0.0103030303030303,0.005,7.62347715369167e-07
0.0103030303030303,0.005,8.67485135675202e-07
0.0103030303030303,0.005,9.87707596412427e-07
0.0103030303030303,0.005,1.12400484286714e-06
0.0103030303030303,0.005,1.27747955211404e-06
0.0103030303030303,0.005,1.44933921837905e-06
0.0103030303030303,0.005,1.64088037777082e-06
0.0103030303030303,0.005,1.85346601991751e-06
0.0103030303030303,0.005,2.08849588974338e-06
0.0103030303030303,0.005,2.34736867650718e-06
0.0103030303030303,0.005,2.63143471332888e-06
0.0103030303030303,0.005,2.94193770784314e-06
0.0103030303030303,0.005,3.27994419009672e-06
0.0103030303030303,0.005,3.64625984348328e-06
0.0103030303030303,0.005,4.04133275989369e-06
0.0103030303030303,0.005,4.46514502944157e-06
0.0103030303030303,0.005,4.91709602451633e-06
0.0103030303030303,0.005,5.39588329880373e-06
0.0103030303030303,0.005,5.89939010822526e-06
0.0103030303030303,0.005,6.42459189150846e-06
0.0103030303030303,0.005,6.96749707182748e-06
0.0103030303030303,0.005,7.52313940020139e-06
0.0103030303030303,0.005,8.08563865819378e-06
0.0103030303030303,0.005,8.64834276809348e-06
0.0103030303030303,0.005,9.20405654788387e-06
0.0103030303030303,0.005,9.74535080123451e-06
0.0103030303030303,0.005,1.02649318385023e-05
0.0103030303030303,0.005,1.07560387840229e-05
0.0103030303030303,0.005,1.12128271551591e-05
0.0103030303030303,0.005,1.16306935068934e-05
0.0103030303030303,0.005,1.20064955854317e-05
0.0103030303030303,0.005,1.23386211931837e-05
0.0103030303030303,0.005,1.2626854257102e-05
0.0103030303030303,0.005,1.28719834797044e-05
0.0103030303030303,0.005,1.30751137081281e-05
0.0103030303030303,0.005,1.32366960740854e-05
0.0103030303030303,0.005,1.3355406078792e-05
0.0103030303030303,0.005,1.3427157266719e-05
0.0103030303030303,0.005,1.34446855607079e-05
0.0103030303030303,0.005,1.33981771310393e-05
0.0103030303030303,0.005,1.32772352626164e-05
0.0103030303030303,0.005,1.30740463638013e-05
0.0103030303030303,0.005,1.27870112062862e-05
0.0103030303030303,0.005,1.24236221957872e-05
0.0103030303030303,0.005,1.20013274854822e-05
0.0103030303030303,0.005,1.15457061603199e-05
0.0103030303030303,0.005,1.10862981880891e-05
0.0103030303030303,0.005,1.06513726472144e-05
0.0103030303030303,0.005,1.02632626846643e-05
0.0103030303030303,0.005,9.9354966003212e-06
0.0103030303030303,0.005,9.67211174256999e-06
0.0103030303030303,0.005,9.46875191516092e-06
0.0103030303030303,0.005,9.314771847876e-06
0.0103030303030303,0.005,9.19563011048747e-06
0.0103030303030303,0.005,9.09512885964324e-06
0.0103030303030303,0.005,8.99731680884652e-06
0.0103030303030303,0.005,8.88800308561516e-06
0.0103030303030303,0.005,8.7558580302709e-06
0.0103030303030303,0.005,8.59307426408816e-06
0.0103030303030303,0.005,8.39557734582112e-06
0.0103030303030303,0.005,8.16281862923259e-06
0.0103030303030303,0.005,7.89723541093524e-06
0.0103030303030303,0.005,7.60350208937401e-06
0.0103030303030303,0.005,7.2877072087831e-06
0.0103030303030303,0.005,6.95657456780774e-06
0.0103030303030303,0.005,6.61681137160753e-06
0.0103030303030303,0.005,6.2746253867483e-06
0.0103030303030303,0.005,5.93541685304453e-06
0.0103030303030303,0.005,5.6036254417226e-06
0.0103030303030303,0.005,5.28269904378176e-06
0.0103030303030303,0.005,4.97514766142585e-06
0.0103030303030303,0.005,4.68264884577374e-06
0.0103030303030303,0.005,4.40617770843696e-06
0.0103030303030303,0.005,4.14614204028542e-06
0.0103030303030303,0.005,3.9025099585677e-06
0.0103030303030303,0.005,3.67492304793012e-06
0.0103030303030303,0.005,3.46279199504611e-06
0.0103030303030303,0.005,3.26537438782764e-06
0.0103030303030303,0.005,3.08183593785433e-06
0.0103030303030303,0.005,2.91129718758323e-06
0.0103030303030303,0.005,2.75286804355266e-06
0.0103030303030303,0.005,2.60567243681493e-06
0.0103030303030303,0.005,2.46886519802356e-06
0.0103030303030303,0.005,2.34164294403766e-06
0.0103030303030303,0.005,2.22325046563036e-06
0.0103030303030303,0.005,2.11298381580819e-06
0.0103030303030303,0.005,2.01019104196972e-06
0.0103030303030303,0.005,1.9142712885018e-06
0.0103030303030303,0.005,1.82467281907101e-06
0.0103030303030303,0.005,1.74089036623586e-06
0.0103030303030303,0.005,1.66246210514686e-06
0.0103030303030303,0.005,1.58896646281195e-06
0.0103030303030303,0.005,1.52001890979701e-06
0.0103030303030303,0.005,1.45526883300652e-06
0.0107070707070707,0.005,3.9316294447255e-07
0.0107070707070707,0.005,4.2925707196976e-07
0.0107070707070707,0.005,4.75296077657208e-07
0.0107070707070707,0.005,5.31970348137433e-07
0.0107070707070707,0.005,5.99872452533828e-07
0.0107070707070707,0.005,6.79574435788412e-07
0.0107070707070707,0.005,7.71687123418709e-07
0.0107070707070707,0.005,8.76896303477526e-07
0.0107070707070707,0.005,9.9597929574482e-07
0.0107070707070707,0.005,1.12980758464867e-06
0.0107070707070707,0.005,1.27934013268057e-06
0.0107070707070707,0.005,1.44561014249705e-06
0.0107070707070707,0.005,1.62970645285796e-06
0.0107070707070707,0.005,1.83274967018621e-06
0.0107070707070707,0.005,2.05586248559333e-06
0.0107070707070707,0.005,2.3001332909284e-06
0.0107070707070707,0.005,2.56657210823318e-06
0.0107070707070707,0.005,2.85605795669811e-06
0.0107070707070707,0.005,3.16927711329577e-06
0.0107070707070707,0.005,3.50665231998449e-06
0.0107070707070707,0.005,3.86826390836028e-06
0.0107070707070707,0.005,4.25376510453671e-06
0.0107070707070707,0.005,4.66229546559549e-06
0.0107070707070707,0.005,5.09239844087993e-06
0.0107070707070707,0.005,5.5419512917364e-06
0.0107070707070707,0.005,6.00811772780207e-06
0.0107070707070707,0.005,6.48733512162271e-06
0.0107070707070707,0.005,6.97534836647631e-06
0.0107070707070707,0.005,7.46730059325895e-06
0.0107070707070707,0.005,7.9578864592315e-06
0.0107070707070707,0.005,8.44156643828923e-06
0.0107070707070707,0.005,8.9128311570659e-06
0.0107070707070707,0.005,9.36649492905636e-06
0.0107070707070707,0.005,9.79798938472668e-06
0.0107070707070707,0.005,1.0203623202126e-05
0.0107070707070707,0.005,1.05807724561648e-05
0.0107070707070707,0.005,1.09279657753569e-05
0.0107070707070707,0.005,1.12448259796807e-05
0.0107070707070707,0.005,1.15318242645409e-05
0.0107070707070707,0.005,1.17898003754406e-05
0.0107070707070707,0.005,1.20192179258372e-05
0.0107070707070707,0.005,1.22191786918746e-05
0.0107070707070707,0.005,1.238632716667e-05
0.0107070707070707,0.005,1.25139259402265e-05
0.0107070707070707,0.005,1.25915226428754e-05
0.0107070707070707,0.005,1.26056698984341e-05
0.0107070707070707,0.005,1.2542001153744e-05
0.0107070707070707,0.005,1.23885606732031e-05
0.0107070707070707,0.005,1.21397159709384e-05
0.0107070707070707,0.005,1.17994840140932e-05
0.0107070707070707,0.005,1.13829936448089e-05
0.0107070707070707,0.005,1.09152755252263e-05
0.0107070707070707,0.005,1.04274884198317e-05
0.0107070707070707,0.005,9.9516244063397e-06
0.0107070707070707,0.005,9.51522183964977e-06
0.0107070707070707,0.005,9.13746515861849e-06
0.0107070707070707,0.005,8.82742627423949e-06
0.0107070707070707,0.005,8.58444520528791e-06
0.0107070707070707,0.005,8.40006984767557e-06
0.0107070707070707,0.005,8.26074104931864e-06
0.0107070707070707,0.005,8.1505048560517e-06
0.0107070707070707,0.005,8.05330647632648e-06
0.0107070707070707,0.005,7.95469170355642e-06
0.0107070707070707,0.005,7.84291246493657e-06
0.0107070707070707,0.005,7.70950397095604e-06
0.0107070707070707,0.005,7.54941868427588e-06
0.0107070707070707,0.005,7.36080730333018e-06
0.0107070707070707,0.005,7.14454389348478e-06
0.0107070707070707,0.005,6.90359801184366e-06
0.0107070707070707,0.005,6.6423537630501e-06
0.0107070707070707,0.005,6.36596096165485e-06
0.0107070707070707,0.005,6.07977945837637e-06
0.0107070707070707,0.005,5.78895003288577e-06
0.0107070707070707,0.005,5.49810000624721e-06
0.0107070707070707,0.005,5.21117281787019e-06
0.0107070707070707,0.005,4.93135958246816e-06
0.0107070707070707,0.005,4.66110635334536e-06
0.0107070707070707,0.005,4.40217161555316e-06
0.0107070707070707,0.005,4.15571232576114e-06
0.0107070707070707,0.005,3.92238183527594e-06
0.0107070707070707,0.005,3.70242805353305e-06
0.0107070707070707,0.005,3.49578454357426e-06
0.0107070707070707,0.005,3.30215061547927e-06
0.0107070707070707,0.005,3.12105889212328e-06
0.0107070707070707,0.005,2.95193039755277e-06
0.0107070707070707,0.005,2.79411814617997e-06
0.0107070707070707,0.005,2.6469406734735e-06
0.0107070707070707,0.005,2.50970710106217e-06
0.0107070707070707,0.005,2.38173529094135e-06
0.0107070707070707,0.005,2.26236450063613e-06
0.0107070707070707,0.005,2.15096376138031e-06
0.0107070707070707,0.005,2.04693700078311e-06
0.0107070707070707,0.005,1.94972574094223e-06
0.0107070707070707,0.005,1.85881003310708e-06
0.0107070707070707,0.005,1.7737081448495e-06
0.0107070707070707,0.005,1.69397539544062e-06
0.0107070707070707,0.005,1.61920243784118e-06
0.0107070707070707,0.005,1.54901320851229e-06
0.0107070707070707,0.005,1.48306270599443e-06
0.0107070707070707,0.005,1.42103471285135e-06
0.0111111111111111,0.005,3.87299194530937e-07
0.0111111111111111,0.005,4.2720642131127e-07
0.0111111111111111,0.005,4.76606895954895e-07
0.0111111111111111,0.005,5.3598570950199e-07
0.0111111111111111,0.005,6.05791659020607e-07
0.0111111111111111,0.005,6.86495770390654e-07
0.0111111111111111,0.005,7.78627759149252e-07
0.0111111111111111,0.005,8.82793279405512e-07
0.0111111111111111,0.005,9.996775285643e-07
0.0111111111111111,0.005,1.13003998502388e-06
0.0111111111111111,0.005,1.2747033031572e-06
0.0111111111111111,0.005,1.43453783857281e-06
0.0111111111111111,0.005,1.61044221217848e-06
0.0111111111111111,0.005,1.80331968765743e-06
0.0111111111111111,0.005,2.01404981222415e-06
0.0111111111111111,0.005,2.24345466342243e-06
0.0111111111111111,0.005,2.49225910966815e-06
0.0111111111111111,0.005,2.76104472140629e-06
0.0111111111111111,0.005,3.05019738078654e-06
0.0111111111111111,0.005,3.35984926170218e-06
0.0111111111111111,0.005,3.68981672040376e-06
0.0111111111111111,0.005,4.03953676549416e-06
0.0111111111111111,0.005,4.40800614353974e-06
0.0111111111111111,0.005,4.79372859713709e-06
0.0111111111111111,0.005,5.19467734660109e-06
0.0111111111111111,0.005,5.60828101769828e-06
0.0111111111111111,0.005,6.03144166999496e-06
0.0111111111111111,0.005,6.46059277968732e-06
0.0111111111111111,0.005,6.89180253265496e-06
0.0111111111111111,0.005,7.32092333093374e-06
0.0111111111111111,0.005,7.7437821762474e-06
0.0111111111111111,0.005,8.1563993195031e-06
0.0111111111111111,0.005,8.55521554207231e-06
0.0111111111111111,0.005,8.93730308276385e-06
0.0111111111111111,0.005,9.30053235162665e-06
0.0111111111111111,0.005,9.6436656211192e-06
0.0111111111111111,0.005,9.96634785689194e-06
0.0111111111111111,0.005,1.02689616324639e-05
0.0111111111111111,0.005,1.05523083008554e-05
0.0111111111111111,0.005,1.0817077883678e-05
0.0111111111111111,0.005,1.10630891539662e-05
0.0111111111111111,0.005,1.12883359117128e-05
0.0111111111111111,0.005,1.1487974980718e-05
0.0111111111111111,0.005,1.16535235402574e-05
0.0111111111111111,0.005,1.17726517263305e-05
0.0111111111111111,0.005,1.18299827485537e-05
0.0111111111111111,0.005,1.1809163348405e-05
0.0111111111111111,0.005,1.16961057564364e-05
0.0111111111111111,0.005,1.14827996681997e-05
0.0111111111111111,0.005,1.11706514648739e-05
0.0111111111111111,0.005,1.07721925814765e-05
0.0111111111111111,0.005,1.03103716961091e-05
0.0111111111111111,0.005,9.81540933055135e-06
0.0111111111111111,0.005,9.32000371049159e-06
0.0111111111111111,0.005,8.85415775697825e-06
0.0111111111111111,0.005,8.44088788879356e-06
0.0111111111111111,0.005,8.09368014003321e-06
0.0111111111111111,0.005,7.81599600173538e-06
0.0111111111111111,0.005,7.60258301357312e-06
0.0111111111111111,0.005,7.44194852662169e-06
0.0111111111111111,0.005,7.3192146165467e-06
0.0111111111111111,0.005,7.21870452023421e-06
0.0111111111111111,0.005,7.12590011719423e-06
0.0111111111111111,0.005,7.02868790212664e-06
0.0111111111111111,0.005,6.91797867331058e-06
0.0111111111111111,0.005,6.78784467797054e-06
0.0111111111111111,0.005,6.63531575121631e-06
0.0111111111111111,0.005,6.4599553364204e-06
0.0111111111111111,0.005,6.2633168432069e-06
0.0111111111111111,0.005,6.04836291401862e-06
0.0111111111111111,0.005,5.81891219056631e-06
0.0111111111111111,0.005,5.57915875927499e-06
0.0111111111111111,0.005,5.33328972585082e-06
0.0111111111111111,0.005,5.08520863791325e-06
0.0111111111111111,0.005,4.83835875888063e-06
0.0111111111111111,0.005,4.59563141452293e-06
0.0111111111111111,0.005,4.35934055396203e-06
0.0111111111111111,0.005,4.13124429072576e-06
