"Freq [GHz]","re(Z(1,1)) []","im(Z(1,1)) []"
10.7896,18.6430534106653,110.963738973174
10.798,19.5980792167161,110.351782783382
10.8064,20.4535703485918,109.617398720572
10.8148,21.1926046553375,108.772917011651
10.8232,21.7995196847638,107.833588070753
10.8316,22.2605481309926,106.817500276327
10.84,22.5644631072867,105.745333974202
10.8484,22.7031855745681,104.639943631416
10.8568,22.6723023901798,103.52577563899
10.8652,22.4714453493071,102.428146574829
10.8736,22.104490025272,101.372423363971
10.882,21.5795477896772,100.383159981518
10.8904,20.9087434815851,99.4832526812949
10.8988,20.1077921417917,98.6931756273274
10.9072,19.1954078675135,98.0303509941644
10.9156,18.1925931831933,97.5086932526002
10.924,17.1218662063075,97.138348810835
10.9324,16.0064844215095,96.9256324072181
10.9408,14.8697185309914,96.8731435758222
10.9492,13.7342192079126,96.9800324183316
10.9576,12.621505868549,97.2423750988901
10.966,11.5515921224911,97.65361613575
10.9744,10.5427493270605,98.2050359935057
10.9828,9.61139899554875,98.8862074042993
10.9912,8.77211730818531,99.6854107724336
10.9996,8.03773063519187,100.589986538676
11.008,7.41947932568581,101.586609374415
11.0164,6.92722729822812,102.661474780573
11.0248,6.56969633672778,103.800392674108
11.0332,6.35470559869133,104.98878474081
11.0416,6.28939787408892,106.211582818102
11.05,6.38043381149528,107.453024605541
11.0584,6.63413283535109,108.696340987136
11.0668,7.05653386117385,109.923326792488
11.0752,7.65333897420301,111.113784889469
11.0836,8.42968743057724,112.244833744512
11.092,9.38968379017849,113.290073928255
11.1004,10.535570757153,114.218624625576
11.1088,11.8663933232856,114.994075855308
11.1172,13.3759482644498,115.57347030187
11.1256,15.049762594962,115.906552528102
11.134,16.8608256882863,115.935732569337
11.1424,18.7638783847958,115.597535077598
11.1508,20.688365113038,114.826745947034
11.1592,22.530884509876,113.56493010934
11.1676,24.1493640138925,111.775153118603
11.176,25.3632800547763,109.463883530387
11.1844,25.9663755989806,106.708108804596
11.1928,25.7583847582151,103.679962028206
11.2012,24.5968212550307,100.654237762212
11.2096,22.4570522604851,97.9820408121263
11.218,19.4741468777008,96.0245848789469
11.2264,15.937774553784,95.065073266315
11.2348,12.2323822972796,95.2371240807997
11.2432,8.74753639037342,96.5035768832337
11.2516,5.79963085926273,98.6897244124901
11.26,3.59295688304561,101.545858450273
11.2684,2.22123689312316,104.807515883967
11.2768,1.69299607760102,108.234960825993
11.2852,1.96246617816986,111.629765107485
11.2936,2.95488472773905,114.835341992822
11.302,4.58260991308934,117.729697079855
11.3104,6.75291131471227,120.216449919731
11.3188,9.36988866468937,122.217496931999
11.3272,12.3330596631167,123.668759283911
11.3356,15.5347694320344,124.51933659627
11.344,18.8581713659287,124.733735685926
11.3524,22.177184212951,124.296356459482
11.3608,25.3594278458151,123.216951319264
11.3692,28.2725341422043,121.535371774899
11.3776,30.7933703865489,119.323763193104
11.386,32.8187400551978,116.684689408828
11.3944,34.275368969244,113.744557428995
11.4028,35.1268235297849,110.642990118039
11.4112,35.3756360246839,107.520014778943
11.4196,35.0601607421111,104.503589287517
11.428,34.2470655624458,101.699800034228
11.4364,33.0213340391561,99.1871626322851
11.4448,31.4759116317171,97.0152701478164
11.4532,29.7027337230256,95.2070374526801
11.4616,27.7861269629066,93.7632609902679
11.47,25.7988202437193,92.6681656414404
11.4784,23.8002578926654,91.8948846312678
11.4868,21.8366377027841,91.4102135344957
11.4952,19.9420515141156,91.1783452929085
11.5036,18.1401959620843,91.1635576389677
11.512,16.4462635172376,91.331977225715
11.5204,14.8687650836225,91.6526085956519
11.5288,13.4111492856666,92.0978223436466
11.5372,12.07316364343,92.6434728456611
11.5456,10.8519528208949,93.2687807298613
11.554,9.74291641156503,93.9560798667912
11.5624,8.74036073657206,94.6904982362033
11.5708,7.837981867034,95.4596182005465
11.5792,7.02921479554498,96.253144220572
11.5876,6.30747911341309,97.0625938473959
11.596,5.66634632195505,97.8810196996653
11.6044,5.09964888541742,98.7027649733464
11.6128,4.60154671859215,99.5232519340984
11.6212,4.16656312168545,100.338801127259
11.6296,3.78959921335816,101.146478218114
11.638,3.46593358891922,101.94396510569
11.6464,3.19121214108385,102.729452008837
11.6548,2.9614316226616,103.501547455249
11.6632,2.77291951217261,104.259203418661
11.6716,2.62231198745671,105.001653189712
11.68,2.50653125638314,105.728359899103
11.6884,2.42276308847383,106.43897392015
11.6968,2.36843509850255,107.133297653677
11.7052,2.34119612379175,107.81125643927
11.7136,2.33889688899358,108.472874544045
11.722,2.3595720491228,109.11825535611
11.7304,2.40142363123441,109.747565058173
11.7388,2.46280584830999,110.361019180813
11.7472,2.54221122895445,110.958871538386
11.7556,2.63825798849106,111.541405136342
11.764,2.74967855740342,112.108924709955
11.7724,2.87530917920874,112.661750613237
11.7808,3.01408048987603,113.200213825484
11.7892,3.16500899348735,113.724651883017
11.7976,3.32718935301468,114.23540557686
11.806,3.49978742017959,114.732816284432
11.8144,3.68203393390798,115.217223825969
11.8228,3.87321882256478,115.688964755032
11.8312,4.07268605074467,116.148371007929
11.8396,4.27982895676364,116.595768849635
11.848,4.49408603206263,117.031478064365
11.8564,4.71493709845168,117.455811347738
11.8648,4.94189984347224,117.869073864723
11.8732,5.17452667813758,118.271562943594
11.8816,5.41240188493192,118.663567881129
11.89,5.65513902723266,119.045369838475
11.8984,5.90237859427791,119.417241810526
11.9068,6.15378585847409,119.779448654603
11.9152,6.40904892422702,120.132247166577
11.9236,6.66787694963312,120.475886194635
11.932,6.92999852428845,120.810606782512
11.9404,7.19516018819656,121.13664233545
11.9488,7.46312507829668,121.454218803293
11.9572,7.73367169050944,121.763554876104
11.9656,8.00659274642983,122.06486218851
11.974,8.28169415489592,122.358345529659
11.9824,8.55879405964495,122.644203056231
11.9908,8.83772196515097,122.922626506454
11.9992,9.11831793351898,123.193801413422
12.0076,9.4004318460195,123.457907316389
12.016,9.68392272347473,123.715117968967
12.0244,9.96865810027115,123.965601543386
12.0328,10.2545134472801,124.209520830167
12.0412,10.5413716394203,124.447033432724
12.0496,10.8291224640034,124.678291956539
12.058,11.1176621663669,124.90344419265
12.0664,11.4068930296302,125.122633295304
12.0748,11.6967229857002,125.335997953675
12.0832,11.9870652549214,125.543672557639
12.0916,12.2778380120028,125.745787357601
12.1,12.5689640760686,125.942468618457
