Excitation
"Frequency"[Hz]	"VoltageSource1 [Ohm]"	
1.17341336E+7	1.55186945E+3	
1.17421371E+7	1.55382597E+3	
1.17501406E+7	1.55443279E+3	
1.17581441E+7	1.55593434E+3	
1.17661476E+7	1.55596277E+3	
1.17741511E+7	1.55723819E+3	
1.17821546E+7	1.55814585E+3	
1.17901581E+7	1.56050365E+3	
1.17981616E+7	1.56231634E+3	
1.18061651E+7	1.56206175E+3	
1.18141686E+7	1.56370750E+3	
1.18221721E+7	1.56486816E+3	
1.18301756E+7	1.56633206E+3	
1.18381791E+7	1.56749281E+3	
1.18461826E+7	1.56835919E+3	
1.18541861E+7	1.56974082E+3	
1.18621896E+7	1.57129375E+3	
1.18701931E+7	1.57206887E+3	
1.18781966E+7	1.57336969E+3	
1.18862001E+7	1.57577843E+3	
1.18942036E+7	1.57550663E+3	
1.19022071E+7	1.57763347E+3	
1.19102106E+7	1.57734135E+3	
1.19182141E+7	1.57856943E+3	
1.19262176E+7	1.58012240E+3	
1.19342211E+7	1.58138787E+3	
1.19422246E+7	1.58197938E+3	
1.19502281E+7	1.58461659E+3	
1.19582316E+7	1.58639789E+3	
1.19662351E+7	1.58660669E+3	
1.19742386E+7	1.58751418E+3	
1.19822421E+7	1.58951134E+3	
1.19902456E+7	1.58862771E+3	
1.19982491E+7	1.59194352E+3	
1.20062526E+7	1.59219631E+3	
1.20142561E+7	1.59346348E+3	
1.20222596E+7	1.59523516E+3	
1.20302631E+7	1.59556333E+3	
1.20382666E+7	1.59716140E+3	
1.20462701E+7	1.59905154E+3	
1.20542736E+7	1.60054786E+3	
1.20622771E+7	1.60213570E+3	
1.20702806E+7	1.60359269E+3	
1.20782841E+7	1.60448916E+3	
1.20862876E+7	1.60564541E+3	
1.20942911E+7	1.60635473E+3	
1.21022946E+7	1.60878782E+3	
1.21102981E+7	1.60835303E+3	
1.21183017E+7	1.61006861E+3	
1.21263052E+7	1.61067009E+3	
1.21343087E+7	1.61278016E+3	
1.21423122E+7	1.61284572E+3	
1.21503157E+7	1.61436985E+3	
1.21583192E+7	1.61674236E+3	
1.21663227E+7	1.61757530E+3	
1.21743262E+7	1.61902312E+3	
1.21823297E+7	1.62066155E+3	
1.21903332E+7	1.62080777E+3	
1.21983367E+7	1.62276639E+3	
1.22063402E+7	1.62434887E+3	
1.22143437E+7	1.62531636E+3	
1.22223472E+7	1.62605220E+3	
1.22303507E+7	1.62732683E+3	
1.22383542E+7	1.62940160E+3	
1.22463577E+7	1.63078365E+3	
1.22543612E+7	1.63079901E+3	
1.22623647E+7	1.63241235E+3	
1.22703682E+7	1.63387527E+3	
1.22783717E+7	1.63485503E+3	
1.22863752E+7	1.63589046E+3	
1.22943787E+7	1.63774011E+3	
1.23023822E+7	1.63866781E+3	
1.23103857E+7	1.63955387E+3	
1.23183892E+7	1.64044717E+3	
1.23263927E+7	1.64297269E+3	
1.23343962E+7	1.64297887E+3	
1.23423997E+7	1.64449628E+3	
1.23504032E+7	1.64581524E+3	
1.23584067E+7	1.64798607E+3	
1.23664102E+7	1.64880402E+3	
1.23744137E+7	1.65060129E+3	
1.23824172E+7	1.65138805E+3	
1.23904207E+7	1.65212295E+3	
1.23984242E+7	1.65300856E+3	
1.24064277E+7	1.65447829E+3	
1.24144312E+7	1.65622418E+3	
1.24224347E+7	1.65661087E+3	
1.24304382E+7	1.65852693E+3	
1.24384417E+7	1.65981330E+3	
1.24464452E+7	1.66170886E+3	
1.24544487E+7	1.66207682E+3	
1.24624522E+7	1.66377928E+3	
1.24704557E+7	1.66512564E+3	
1.24784592E+7	1.66616906E+3	
1.24864627E+7	1.66659622E+3	
1.24944662E+7	1.66842447E+3	
1.25024697E+7	1.66865347E+3	
1.25104732E+7	1.67057623E+3	
1.25184767E+7	1.67149085E+3	
1.25264802E+7	1.67351826E+3	
1.25344837E+7	1.67511782E+3	
1.25424872E+7	1.67573243E+3	
1.25504907E+7	1.67707332E+3	
1.25584942E+7	1.67813096E+3	
1.25664977E+7	1.67832813E+3	
1.25745013E+7	1.68093272E+3	
1.25825048E+7	1.68192183E+3	
1.25905083E+7	1.68325992E+3	
1.25985118E+7	1.68416580E+3	
1.26065153E+7	1.68501622E+3	
1.26145188E+7	1.68768699E+3	
1.26225223E+7	1.68832316E+3	
1.26305258E+7	1.68863408E+3	
1.26385293E+7	1.69138567E+3	
1.26465328E+7	1.69313436E+3	
1.26545363E+7	1.69275768E+3	
1.26625398E+7	1.69432548E+3	
1.26705433E+7	1.69570843E+3	
1.26785468E+7	1.69692540E+3	
1.26865503E+7	1.69918337E+3	
1.26945538E+7	1.70043046E+3	
1.27025573E+7	1.70000465E+3	
1.27105608E+7	1.70267138E+3	
1.27185643E+7	1.70465345E+3	
1.27265678E+7	1.70482075E+3	
1.27345713E+7	1.70616671E+3	
1.27425748E+7	1.70748355E+3	
1.27505783E+7	1.70783027E+3	
1.27585818E+7	1.70937532E+3	
1.27665853E+7	1.71031232E+3	
1.27745888E+7	1.71179871E+3	
1.27825923E+7	1.71403955E+3	
1.27905958E+7	1.71508635E+3	
1.27985993E+7	1.71545915E+3	
1.28066028E+7	1.71807566E+3	
1.28146063E+7	1.71928438E+3	
1.28226098E+7	1.71977058E+3	
1.28306133E+7	1.72101069E+3	
1.28386168E+7	1.72262525E+3	
1.28466203E+7	1.72442672E+3	
1.28546238E+7	1.72520677E+3	
1.28626273E+7	1.72708212E+3	
1.28706308E+7	1.72797885E+3	
1.28786343E+7	1.72849449E+3	
1.28866378E+7	1.73059757E+3	
1.28946413E+7	1.73214960E+3	
1.29026448E+7	1.73247650E+3	
1.29106483E+7	1.73326982E+3	
1.29186518E+7	1.73471229E+3	
1.29266553E+7	1.73637957E+3	
1.29346588E+7	1.73713751E+3	
1.29426623E+7	1.73840614E+3	
1.29506658E+7	1.73959656E+3	
1.29586693E+7	1.74023019E+3	
1.29666728E+7	1.74172911E+3	
1.29746763E+7	1.74331534E+3	
1.29826798E+7	1.74525930E+3	
1.29906833E+7	1.74618496E+3	
1.29986868E+7	1.74742108E+3	
1.30066903E+7	1.74878180E+3	
1.30146938E+7	1.74919618E+3	
1.30226973E+7	1.75137853E+3	
1.30307009E+7	1.75204380E+3	
1.30387044E+7	1.75418993E+3	
1.30467079E+7	1.75362246E+3	
1.30547114E+7	1.75603822E+3	
1.30627149E+7	1.75773297E+3	
1.30707184E+7	1.75830527E+3	
1.30787219E+7	1.75975311E+3	
1.30867254E+7	1.76095630E+3	
1.30947289E+7	1.76271386E+3	
1.31027324E+7	1.76327231E+3	
1.31107359E+7	1.76538696E+3	
1.31187394E+7	1.76596947E+3	
1.31267429E+7	1.76757365E+3	
1.31347464E+7	1.76892408E+3	
1.31427499E+7	1.77098755E+3	
1.31507534E+7	1.77159507E+3	
1.31587569E+7	1.77396542E+3	
1.31667604E+7	1.77454754E+3	
1.31747639E+7	1.77546094E+3	
1.31827674E+7	1.77646614E+3	
1.31907709E+7	1.77743988E+3	
1.31987744E+7	1.78023443E+3	
1.32067779E+7	1.78031205E+3	
1.32147814E+7	1.78224484E+3	
1.32227849E+7	1.78391700E+3	
1.32307884E+7	1.78467223E+3	
1.32387919E+7	1.78455115E+3	
1.32467954E+7	1.78646710E+3	
1.32547989E+7	1.78839144E+3	
1.32628024E+7	1.78990565E+3	
1.32708059E+7	1.79093031E+3	
1.32788094E+7	1.79156196E+3	
1.32868129E+7	1.79352830E+3	
1.32948164E+7	1.79502752E+3	
1.33028199E+7	1.79602353E+3	
1.33108234E+7	1.79756410E+3	
1.33188269E+7	1.79847327E+3	
1.33268304E+7	1.80054834E+3	
1.33348339E+7	1.80081154E+3	
1.33428374E+7	1.80249999E+3	
1.33508409E+7	1.80305763E+3	
1.33588444E+7	1.80601997E+3	
1.33668479E+7	1.80632624E+3	
1.33748514E+7	1.80685174E+3	
1.33828549E+7	1.80930884E+3	
1.33908584E+7	1.81059046E+3	
1.33988619E+7	1.81111473E+3	
1.34068654E+7	1.81350859E+3	
1.34148689E+7	1.81404458E+3	
1.34228724E+7	1.81553098E+3	
1.34308759E+7	1.81657915E+3	
1.34388794E+7	1.81686537E+3	
1.34468829E+7	1.81893789E+3	
1.34548864E+7	1.82071411E+3	
1.34628899E+7	1.82275612E+3	
1.34708934E+7	1.82332282E+3	
1.34788969E+7	1.82491731E+3	
1.34869005E+7	1.82590646E+3	
1.34949040E+7	1.82647622E+3	
1.35029075E+7	1.82769612E+3	
1.35109110E+7	1.82896980E+3	
1.35189145E+7	1.83147043E+3	
1.35269180E+7	1.83128663E+3	
1.35349215E+7	1.83303079E+3	
1.35429250E+7	1.83434780E+3	
1.35509285E+7	1.83583159E+3	
1.35589320E+7	1.83734703E+3	
1.35669355E+7	1.83834518E+3	
1.35749390E+7	1.84034436E+3	
1.35829425E+7	1.84059041E+3	
1.35909460E+7	1.84243853E+3	
1.35989495E+7	1.84332127E+3	
1.36069530E+7	1.84491773E+3	
1.36149565E+7	1.84674834E+3	
1.36229600E+7	1.84783601E+3	
1.36309635E+7	1.84913076E+3	
1.36389670E+7	1.84973705E+3	
1.36469705E+7	1.85061463E+3	
1.36549740E+7	1.85267550E+3	
1.36629775E+7	1.85377212E+3	
1.36709810E+7	1.85519480E+3	
1.36789845E+7	1.85739339E+3	
1.36869880E+7	1.85757276E+3	
1.36949915E+7	1.85951481E+3	
1.37029950E+7	1.85942566E+3	
1.37109985E+7	1.86259828E+3	
1.37190020E+7	1.86396897E+3	
1.37270055E+7	1.86458149E+3	
1.37350090E+7	1.86506316E+3	
1.37430125E+7	1.86686911E+3	
1.37510160E+7	1.86797333E+3	
1.37590195E+7	1.86911011E+3	
1.37670230E+7	1.87044485E+3	
1.37750265E+7	1.87201044E+3	
1.37830300E+7	1.87392845E+3	
1.37910335E+7	1.87366128E+3	
1.37990370E+7	1.87607663E+3	
1.38070405E+7	1.87750503E+3	
1.38150440E+7	1.87860039E+3	
1.38230475E+7	1.87935304E+3	
1.38310510E+7	1.88152344E+3	
1.38390545E+7	1.88286084E+3	
1.38470580E+7	1.88487565E+3	
1.38550615E+7	1.88527996E+3	
1.38630650E+7	1.88663721E+3	
1.38710685E+7	1.88749256E+3	
1.38790720E+7	1.89005291E+3	
1.38870755E+7	1.89151180E+3	
1.38950790E+7	1.89171310E+3	
1.39030825E+7	1.89241065E+3	
1.39110860E+7	1.89440827E+3	
1.39190895E+7	1.89496999E+3	
1.39270930E+7	1.89639627E+3	
1.39350965E+7	1.89835246E+3	
1.39431001E+7	1.90001677E+3	
1.39511036E+7	1.90082946E+3	
1.39591071E+7	1.90139201E+3	
1.39671106E+7	1.90369585E+3	
1.39751141E+7	1.90583162E+3	
1.39831176E+7	1.90581405E+3	
1.39911211E+7	1.90675275E+3	
1.39991246E+7	1.90803326E+3	
1.40071281E+7	1.90991311E+3	
1.40151316E+7	1.91187701E+3	
1.40231351E+7	1.91369076E+3	
1.40311386E+7	1.91371115E+3	
1.40391421E+7	1.91545687E+3	
1.40471456E+7	1.91651683E+3	
1.40551491E+7	1.91823866E+3	
1.40631526E+7	1.91983488E+3	
1.40711561E+7	1.92027420E+3	
1.40791596E+7	1.92251393E+3	
1.40871631E+7	1.92354722E+3	
1.40951666E+7	1.92532560E+3	
1.41031701E+7	1.92671667E+3	
1.41111736E+7	1.92792751E+3	
1.41191771E+7	1.92779767E+3	
1.41271806E+7	1.93024181E+3	
1.41351841E+7	1.93147163E+3	
1.41431876E+7	1.93327334E+3	
1.41511911E+7	1.93373397E+3	
1.41591946E+7	1.93583364E+3	
1.41671981E+7	1.93800660E+3	
1.41752016E+7	1.93782951E+3	
1.41832051E+7	1.93943371E+3	
1.41912086E+7	1.94149683E+3	
1.41992121E+7	1.94180797E+3	
1.42072156E+7	1.94389105E+3	
1.42152191E+7	1.94444826E+3	
1.42232226E+7	1.94647041E+3	
1.42312261E+7	1.94768618E+3	
1.42392296E+7	1.95006044E+3	
1.42472331E+7	1.95142437E+3	
1.42552366E+7	1.95247269E+3	
1.42632401E+7	1.95378709E+3	
1.42712436E+7	1.95513293E+3	
1.42792471E+7	1.95631240E+3	
1.42872506E+7	1.95727813E+3	
1.42952541E+7	1.95832728E+3	
1.43032576E+7	1.96052979E+3	
1.43112611E+7	1.96220862E+3	
1.43192646E+7	1.96275580E+3	
1.43272681E+7	1.96397619E+3	
1.43352716E+7	1.96597294E+3	
1.43432751E+7	1.96702519E+3	
1.43512786E+7	1.96762222E+3	
1.43592821E+7	1.97008074E+3	
1.43672856E+7	1.97076957E+3	
1.43752891E+7	1.97254977E+3	
1.43832926E+7	1.97354382E+3	
1.43912961E+7	1.97582734E+3	
1.43992996E+7	1.97689503E+3	
1.44073032E+7	1.97913566E+3	
1.44153067E+7	1.97909677E+3	
1.44233102E+7	1.98067759E+3	
1.44313137E+7	1.98133062E+3	
1.44393172E+7	1.98306895E+3	
1.44473207E+7	1.98434195E+3	
1.44553242E+7	1.98608510E+3	
1.44633277E+7	1.98611589E+3	
1.44713312E+7	1.98884702E+3	
1.44793347E+7	1.99000057E+3	
1.44873382E+7	1.99093769E+3	
1.44953417E+7	1.99169772E+3	
1.45033452E+7	1.99355669E+3	
1.45113487E+7	1.99542815E+3	
1.45193522E+7	1.99644119E+3	
1.45273557E+7	1.99848250E+3	
1.45353592E+7	1.99912470E+3	
1.45433627E+7	2.00017370E+3	
1.45513662E+7	2.00157987E+3	
1.45593697E+7	2.00302125E+3	
1.45673732E+7	2.00535938E+3	
1.45753767E+7	2.00615807E+3	
1.45833802E+7	2.00801897E+3	
1.45913837E+7	2.00919896E+3	
1.45993872E+7	2.01042801E+3	
1.46073907E+7	2.01130412E+3	
1.46153942E+7	2.01263695E+3	
1.46233977E+7	2.01395125E+3	
1.46314012E+7	2.01605147E+3	
1.46394047E+7	2.01770516E+3	
1.46474082E+7	2.01789099E+3	
1.46554117E+7	2.02081352E+3	
1.46634152E+7	2.02064349E+3	
1.46714187E+7	2.02307997E+3	
1.46794222E+7	2.02292868E+3	
1.46874257E+7	2.02475628E+3	
1.46954292E+7	2.02612703E+3	
1.47034327E+7	2.02774733E+3	
1.47114362E+7	2.03043580E+3	
1.47194397E+7	2.03018400E+3	
1.47274432E+7	2.03182412E+3	
1.47354467E+7	2.03323619E+3	
1.47434502E+7	2.03438272E+3	
1.47514537E+7	2.03531178E+3	
1.47594572E+7	2.03697796E+3	
1.47674607E+7	2.03855038E+3	
1.47754642E+7	2.03999213E+3	
1.47834677E+7	2.04149789E+3	
1.47914712E+7	2.04314482E+3	
1.47994747E+7	2.04412202E+3	
1.48074782E+7	2.04620369E+3	
1.48154817E+7	2.04695071E+3	
1.48234852E+7	2.04846635E+3	
1.48314887E+7	2.04948602E+3	
1.48394922E+7	2.05168118E+3	
1.48474957E+7	2.05249770E+3	
1.48554992E+7	2.05329666E+3	
1.48635028E+7	2.05570264E+3	
1.48715063E+7	2.05649299E+3	
1.48795098E+7	2.05882434E+3	
1.48875133E+7	2.05921625E+3	
1.48955168E+7	2.06048896E+3	
1.49035203E+7	2.06241465E+3	
1.49115238E+7	2.06338937E+3	
1.49195273E+7	2.06437592E+3	
1.49275308E+7	2.06599438E+3	
1.49355343E+7	2.06703089E+3	
1.49435378E+7	2.06861113E+3	
1.49515413E+7	2.07066290E+3	
1.49595448E+7	2.07233125E+3	
1.49675483E+7	2.07376789E+3	
1.49755518E+7	2.07443141E+3	
1.49835553E+7	2.07592710E+3	
1.49915588E+7	2.07757636E+3	
1.49995623E+7	2.07974332E+3	
1.50075658E+7	2.08025247E+3	
1.50155693E+7	2.08216625E+3	
1.50235728E+7	2.08302531E+3	
1.50315763E+7	2.08373043E+3	
1.50395798E+7	2.08553283E+3	
1.50475833E+7	2.08718224E+3	
1.50555868E+7	2.08854948E+3	
1.50635903E+7	2.09032850E+3	
1.50715938E+7	2.09224378E+3	
1.50795973E+7	2.09211438E+3	
1.50876008E+7	2.09377216E+3	
1.50956043E+7	2.09532414E+3	
1.51036078E+7	2.09779429E+3	
1.51116113E+7	2.09835706E+3	
1.51196148E+7	2.09991479E+3	
1.51276183E+7	2.10089770E+3	
1.51356218E+7	2.10147680E+3	
1.51436253E+7	2.10353982E+3	
1.51516288E+7	2.10527600E+3	
1.51596323E+7	2.10743564E+3	
1.51676358E+7	2.10768535E+3	
1.51756393E+7	2.10928530E+3	
1.51836428E+7	2.11011106E+3	
1.51916463E+7	2.11240140E+3	
1.51996498E+7	2.11375465E+3	
1.52076533E+7	2.11497199E+3	
1.52156568E+7	2.11685337E+3	
1.52236603E+7	2.11786791E+3	
1.52316638E+7	2.11933691E+3	
1.52396673E+7	2.12057353E+3	
1.52476708E+7	2.12249061E+3	
1.52556743E+7	2.12300911E+3	
1.52636778E+7	2.12374199E+3	
1.52716813E+7	2.12562288E+3	
1.52796848E+7	2.12731978E+3	
1.52876883E+7	2.12892931E+3	
1.52956918E+7	2.13019268E+3	
1.53036953E+7	2.13144535E+3	
1.53116988E+7	2.13378026E+3	
1.53197024E+7	2.13491347E+3	
1.53277059E+7	2.13668393E+3	
1.53357094E+7	2.13793939E+3	
1.53437129E+7	2.13941126E+3	
1.53517164E+7	2.14025236E+3	
1.53597199E+7	2.14163279E+3	
1.53677234E+7	2.14365517E+3	
1.53757269E+7	2.14381330E+3	
1.53837304E+7	2.14656907E+3	
1.53917339E+7	2.14739500E+3	
1.53997374E+7	2.14931692E+3	
1.54077409E+7	2.15050367E+3	
1.54157444E+7	2.15123872E+3	
1.54237479E+7	2.15405358E+3	
1.54317514E+7	2.15488113E+3	
1.54397549E+7	2.15539958E+3	
1.54477584E+7	2.15682636E+3	
1.54557619E+7	2.15796996E+3	
1.54637654E+7	2.16054295E+3	
1.54717689E+7	2.16081603E+3	
1.54797724E+7	2.16354230E+3	
1.54877759E+7	2.16450484E+3	
1.54957794E+7	2.16547727E+3	
1.55037829E+7	2.16728994E+3	
1.55117864E+7	2.16855485E+3	
1.55197899E+7	2.16971141E+3	
1.55277934E+7	2.17104956E+3	
1.55357969E+7	2.17313155E+3	
1.55438004E+7	2.17321244E+3	
1.55518039E+7	2.17553619E+3	
1.55598074E+7	2.17715411E+3	
1.55678109E+7	2.17865488E+3	
1.55758144E+7	2.17922259E+3	
1.55838179E+7	2.18070109E+3	
1.55918214E+7	2.18262063E+3	
1.55998249E+7	2.18412091E+3	
1.56078284E+7	2.18541954E+3	
1.56158319E+7	2.18678298E+3	
1.56238354E+7	2.18791538E+3	
1.56318389E+7	2.18997415E+3	
1.56398424E+7	2.19127220E+3	
1.56478459E+7	2.19235823E+3	
1.56558494E+7	2.19479696E+3	
1.56638529E+7	2.19489781E+3	
1.56718564E+7	2.19637296E+3	
1.56798599E+7	2.19815860E+3	
1.56878634E+7	2.19884821E+3	
1.56958669E+7	2.20010973E+3	
1.57038704E+7	2.20288528E+3	
1.57118739E+7	2.20405668E+3	
1.57198774E+7	2.20469374E+3	
1.57278809E+7	2.20691538E+3	
1.57358844E+7	2.20845078E+3	
1.57438879E+7	2.21015129E+3	
1.57518914E+7	2.21140235E+3	
1.57598949E+7	2.21262152E+3	
1.57678984E+7	2.21403990E+3	
1.57759020E+7	2.21557374E+3	
1.57839055E+7	2.21621881E+3	
1.57919090E+7	2.21732565E+3	
1.57999125E+7	2.21973668E+3	
1.58079160E+7	2.22113225E+3	
1.58159195E+7	2.22254628E+3	
1.58239230E+7	2.22443212E+3	
1.58319265E+7	2.22501531E+3	
1.58399300E+7	2.22707144E+3	
1.58479335E+7	2.22807692E+3	
1.58559370E+7	2.22991533E+3	
1.58639405E+7	2.23094241E+3	
1.58719440E+7	2.23340453E+3	
1.58799475E+7	2.23436962E+3	
1.58879510E+7	2.23607710E+3	
1.58959545E+7	2.23645333E+3	
1.59039580E+7	2.23859058E+3	
1.59119615E+7	2.24010373E+3	
1.59199650E+7	2.24154085E+3	
1.59279685E+7	2.24311083E+3	
1.59359720E+7	2.24423617E+3	
1.59439755E+7	2.24635986E+3	
1.59519790E+7	2.24800088E+3	
1.59599825E+7	2.24870239E+3	
1.59679860E+7	2.25095516E+3	
1.59759895E+7	2.25183712E+3	
1.59839930E+7	2.25352880E+3	
1.59919965E+7	2.25464377E+3	
1.60000000E+7	2.25589091E+3	
