Excitation
"Frequency"[Hz]	"VoltageSource1 [Ohm]"	
1.29300000E+7	2.17873673E+2	
1.29310000E+7	2.17919489E+2	
1.29320000E+7	2.17911554E+2	
1.29330000E+7	2.17939401E+2	
1.29340000E+7	2.17940217E+2	
1.29350000E+7	2.17831409E+2	
1.29360000E+7	2.18086454E+2	
1.29370000E+7	2.17975020E+2	
1.29380000E+7	2.18115040E+2	
1.29390000E+7	2.18054884E+2	
1.29400000E+7	2.17967833E+2	
1.29410000E+7	2.18041215E+2	
1.29420000E+7	2.17938989E+2	
1.29430000E+7	2.18292510E+2	
1.29440000E+7	2.18116911E+2	
1.29450000E+7	2.18142528E+2	
1.29460000E+7	2.18124079E+2	
1.29470000E+7	2.18195384E+2	
1.29480000E+7	2.18203431E+2	
1.29490000E+7	2.18243769E+2	
1.29500000E+7	2.18288926E+2	
1.29510000E+7	2.18261810E+2	
1.29520000E+7	2.18218808E+2	
1.29530000E+7	2.18198739E+2	
1.29540000E+7	2.18222580E+2	
1.29550000E+7	2.18244365E+2	
1.29560000E+7	2.18408586E+2	
1.29570000E+7	2.18381468E+2	
1.29580000E+7	2.18376511E+2	
1.29590000E+7	2.18253801E+2	
1.29600000E+7	2.18476675E+2	
1.29610000E+7	2.18343995E+2	
1.29620000E+7	2.18340000E+2	
1.29630000E+7	2.18540945E+2	
1.29640000E+7	2.18616155E+2	
1.29650000E+7	2.18499813E+2	
1.29660000E+7	2.18435979E+2	
1.29670000E+7	2.18431803E+2	
1.29680000E+7	2.18613983E+2	
1.29690000E+7	2.18483789E+2	
1.29700000E+7	2.18655859E+2	
1.29710000E+7	2.18557591E+2	
1.29720000E+7	2.18607627E+2	
1.29730000E+7	2.18687161E+2	
1.29740000E+7	2.18591679E+2	
1.29750000E+7	2.18726742E+2	
1.29760000E+7	2.18539476E+2	
1.29770000E+7	2.18685007E+2	
1.29780000E+7	2.18606952E+2	
1.29790000E+7	2.18870963E+2	
1.29800000E+7	2.18744525E+2	
1.29810000E+7	2.18806696E+2	
1.29820000E+7	2.18789966E+2	
1.29830000E+7	2.18799450E+2	
1.29840000E+7	2.18780298E+2	
1.29850000E+7	2.18849517E+2	
1.29860000E+7	2.18827204E+2	
1.29870000E+7	2.18886210E+2	
1.29880000E+7	2.18857429E+2	
1.29890000E+7	2.18986069E+2	
1.29900000E+7	2.18900838E+2	
1.29910000E+7	2.18979878E+2	
1.29920000E+7	2.18933824E+2	
1.29930000E+7	2.19003121E+2	
1.29940000E+7	2.19061810E+2	
1.29950000E+7	2.19157927E+2	
1.29960000E+7	2.19170662E+2	
1.29970000E+7	2.19044649E+2	
1.29980000E+7	2.19073065E+2	
1.29990000E+7	2.19071352E+2	
1.30000000E+7	2.18862468E+2	
1.30010000E+7	2.19114795E+2	
1.30020000E+7	2.19138858E+2	
1.30030000E+7	2.19184388E+2	
1.30040000E+7	2.19134038E+2	
1.30050000E+7	2.19256229E+2	
1.30060000E+7	2.19214184E+2	
1.30070000E+7	2.19132646E+2	
1.30080000E+7	2.19234190E+2	
1.30090000E+7	2.19416873E+2	
1.30100000E+7	2.19395978E+2	
1.30110000E+7	2.19306914E+2	
1.30120000E+7	2.19375123E+2	
1.30130000E+7	2.19310185E+2	
1.30140000E+7	2.19402594E+2	
1.30150000E+7	2.19348979E+2	
1.30160000E+7	2.19427812E+2	
1.30170000E+7	2.19410671E+2	
1.30180000E+7	2.19631582E+2	
1.30190000E+7	2.19647287E+2	
1.30200000E+7	2.19495605E+2	
1.30210000E+7	2.19451640E+2	
1.30220000E+7	2.19387765E+2	
1.30230000E+7	2.19521573E+2	
1.30240000E+7	2.19679557E+2	
1.30250000E+7	2.19503332E+2	
1.30260000E+7	2.19616778E+2	
1.30270000E+7	2.19531339E+2	
1.30280000E+7	2.19746120E+2	
1.30290000E+7	2.19663608E+2	
1.30300000E+7	2.19621061E+2	
1.30310000E+7	2.19720540E+2	
1.30320000E+7	2.19763245E+2	
1.30330000E+7	2.19723403E+2	
1.30340000E+7	2.19845626E+2	
1.30350000E+7	2.19788537E+2	
1.30360000E+7	2.19732579E+2	
1.30370000E+7	2.19803309E+2	
1.30380000E+7	2.19722576E+2	
1.30390000E+7	2.19761799E+2	
1.30400000E+7	2.19999586E+2	
1.30410000E+7	2.19817475E+2	
1.30420000E+7	2.19831729E+2	
1.30430000E+7	2.19835401E+2	
1.30440000E+7	2.19845673E+2	
1.30450000E+7	2.19910843E+2	
1.30460000E+7	2.20004640E+2	
1.30470000E+7	2.19918437E+2	
1.30480000E+7	2.19914564E+2	
1.30490000E+7	2.19880336E+2	
1.30500000E+7	2.20074317E+2	
1.30510000E+7	2.19843491E+2	
1.30520000E+7	2.19978437E+2	
1.30530000E+7	2.20045183E+2	
1.30540000E+7	2.20150154E+2	
1.30550000E+7	2.20103368E+2	
1.30560000E+7	2.20106518E+2	
1.30570000E+7	2.20243030E+2	
1.30580000E+7	2.20211451E+2	
1.30590000E+7	2.20115323E+2	
1.30600000E+7	2.20155366E+2	
1.30610000E+7	2.20182432E+2	
1.30620000E+7	2.20145362E+2	
1.30630000E+7	2.20187277E+2	
1.30640000E+7	2.20149717E+2	
1.30650000E+7	2.20216212E+2	
1.30660000E+7	2.20356217E+2	
1.30670000E+7	2.20432897E+2	
1.30680000E+7	2.20206396E+2	
1.30690000E+7	2.20251347E+2	
1.30700000E+7	2.20273856E+2	
1.30710000E+7	2.20375339E+2	
1.30720000E+7	2.20391908E+2	
1.30730000E+7	2.20464555E+2	
1.30740000E+7	2.20312934E+2	
1.30750000E+7	2.20442297E+2	
1.30760000E+7	2.20410164E+2	
1.30770000E+7	2.20535742E+2	
1.30780000E+7	2.20555869E+2	
1.30790000E+7	2.20295231E+2	
1.30800000E+7	2.20556398E+2	
1.30810000E+7	2.20636896E+2	
1.30820000E+7	2.20366879E+2	
1.30830000E+7	2.20603620E+2	
1.30840000E+7	2.20666567E+2	
1.30850000E+7	2.20687549E+2	
1.30860000E+7	2.20674040E+2	
1.30870000E+7	2.20633760E+2	
1.30880000E+7	2.20538160E+2	
1.30890000E+7	2.20725307E+2	
1.30900000E+7	2.20846696E+2	
1.30910000E+7	2.20701211E+2	
1.30920000E+7	2.20702480E+2	
1.30930000E+7	2.20670448E+2	
1.30940000E+7	2.20585954E+2	
1.30950000E+7	2.20865998E+2	
1.30960000E+7	2.20769620E+2	
1.30970000E+7	2.20756963E+2	
1.30980000E+7	2.20925267E+2	
1.30990000E+7	2.21098682E+2	
1.31000000E+7	2.21038979E+2	
1.31010000E+7	2.20984070E+2	
1.31020000E+7	2.20878017E+2	
1.31030000E+7	2.21000746E+2	
1.31040000E+7	2.21027560E+2	
1.31050000E+7	2.20889707E+2	
1.31060000E+7	2.20920286E+2	
1.31070000E+7	2.20985408E+2	
1.31080000E+7	2.21027987E+2	
1.31090000E+7	2.21073362E+2	
1.31100000E+7	2.20977370E+2	
1.31110000E+7	2.21224015E+2	
1.31120000E+7	2.21026299E+2	
1.31130000E+7	2.21213653E+2	
1.31140000E+7	2.21177549E+2	
1.31150000E+7	2.21119392E+2	
1.31160000E+7	2.21173624E+2	
1.31170000E+7	2.21170990E+2	
1.31180000E+7	2.21188994E+2	
1.31190000E+7	2.21257731E+2	
1.31200000E+7	2.21156340E+2	
1.31210000E+7	2.21386778E+2	
1.31220000E+7	2.21377226E+2	
1.31230000E+7	2.21288564E+2	
1.31240000E+7	2.21333919E+2	
1.31250000E+7	2.21353153E+2	
1.31260000E+7	2.21338993E+2	
1.31270000E+7	2.21443548E+2	
1.31280000E+7	2.21450557E+2	
1.31290000E+7	2.21347285E+2	
1.31300000E+7	2.21362356E+2	
1.31310000E+7	2.21368554E+2	
1.31320000E+7	2.21401183E+2	
1.31330000E+7	2.21564708E+2	
1.31340000E+7	2.21597894E+2	
1.31350000E+7	2.21622334E+2	
1.31360000E+7	2.21679161E+2	
1.31370000E+7	2.21636094E+2	
1.31380000E+7	2.21581504E+2	
1.31390000E+7	2.21439643E+2	
1.31400000E+7	2.21568784E+2	
1.31410000E+7	2.21603353E+2	
1.31420000E+7	2.21672414E+2	
1.31430000E+7	2.21669901E+2	
1.31440000E+7	2.21771562E+2	
1.31450000E+7	2.21792071E+2	
1.31460000E+7	2.21640791E+2	
1.31470000E+7	2.21742136E+2	
1.31480000E+7	2.21593634E+2	
1.31490000E+7	2.21697235E+2	
1.31500000E+7	2.21655940E+2	
1.31510000E+7	2.21887731E+2	
1.31520000E+7	2.21724947E+2	
1.31530000E+7	2.21711296E+2	
1.31540000E+7	2.21812440E+2	
1.31550000E+7	2.21813984E+2	
1.31560000E+7	2.21958106E+2	
1.31570000E+7	2.21990783E+2	
1.31580000E+7	2.21954218E+2	
1.31590000E+7	2.21949238E+2	
1.31600000E+7	2.21866174E+2	
1.31610000E+7	2.21745544E+2	
1.31620000E+7	2.21981433E+2	
1.31630000E+7	2.22012374E+2	
1.31640000E+7	2.21899290E+2	
1.31650000E+7	2.21949282E+2	
1.31660000E+7	2.22031158E+2	
1.31670000E+7	2.22193837E+2	
1.31680000E+7	2.22097939E+2	
1.31690000E+7	2.22277442E+2	
1.31700000E+7	2.22086745E+2	
1.31710000E+7	2.22068223E+2	
1.31720000E+7	2.22210241E+2	
1.31730000E+7	2.22205325E+2	
1.31740000E+7	2.22288342E+2	
1.31750000E+7	2.22288063E+2	
1.31760000E+7	2.22238522E+2	
1.31770000E+7	2.22219150E+2	
1.31780000E+7	2.22319132E+2	
1.31790000E+7	2.22282587E+2	
1.31800000E+7	2.22392236E+2	
1.31810000E+7	2.22254346E+2	
1.31820000E+7	2.22258696E+2	
1.31830000E+7	2.22317457E+2	
1.31840000E+7	2.22371436E+2	
1.31850000E+7	2.22378918E+2	
1.31860000E+7	2.22287308E+2	
1.31870000E+7	2.22437443E+2	
1.31880000E+7	2.22522086E+2	
1.31890000E+7	2.22528513E+2	
1.31900000E+7	2.22320976E+2	
1.31910000E+7	2.22435129E+2	
1.31920000E+7	2.22466015E+2	
1.31930000E+7	2.22483844E+2	
1.31940000E+7	2.22644628E+2	
1.31950000E+7	2.22570217E+2	
1.31960000E+7	2.22561401E+2	
1.31970000E+7	2.22447000E+2	
1.31980000E+7	2.22549427E+2	
1.31990000E+7	2.22553627E+2	
1.32000000E+7	2.22653759E+2	
1.32010000E+7	2.22598315E+2	
1.32020000E+7	2.22780380E+2	
1.32030000E+7	2.22661074E+2	
1.32040000E+7	2.22673495E+2	
1.32050000E+7	2.22671883E+2	
1.32060000E+7	2.22755811E+2	
1.32070000E+7	2.22840234E+2	
1.32080000E+7	2.22703528E+2	
1.32090000E+7	2.22834013E+2	
1.32100000E+7	2.22799763E+2	
1.32110000E+7	2.22995524E+2	
1.32120000E+7	2.23001390E+2	
1.32130000E+7	2.22786410E+2	
1.32140000E+7	2.23057558E+2	
1.32150000E+7	2.22961293E+2	
1.32160000E+7	2.22880275E+2	
1.32170000E+7	2.23040195E+2	
1.32180000E+7	2.22968507E+2	
1.32190000E+7	2.23015255E+2	
1.32200000E+7	2.22896824E+2	
1.32210000E+7	2.23142051E+2	
1.32220000E+7	2.23109281E+2	
1.32230000E+7	2.23001207E+2	
1.32240000E+7	2.23199854E+2	
1.32250000E+7	2.23088020E+2	
1.32260000E+7	2.23170506E+2	
1.32270000E+7	2.23033931E+2	
1.32280000E+7	2.23190527E+2	
1.32290000E+7	2.23246213E+2	
1.32300000E+7	2.23423856E+2	
1.32310000E+7	2.23129573E+2	
1.32320000E+7	2.23327111E+2	
1.32330000E+7	2.23225382E+2	
1.32340000E+7	2.23243755E+2	
1.32350000E+7	2.23223479E+2	
1.32360000E+7	2.23456685E+2	
1.32370000E+7	2.23480996E+2	
1.32380000E+7	2.23294498E+2	
1.32390000E+7	2.23493179E+2	
1.32400000E+7	2.23355506E+2	
1.32410000E+7	2.23533305E+2	
1.32420000E+7	2.23282529E+2	
1.32430000E+7	2.23630660E+2	
1.32440000E+7	2.23249501E+2	
1.32450000E+7	2.23509455E+2	
1.32460000E+7	2.23514796E+2	
1.32470000E+7	2.23554229E+2	
1.32480000E+7	2.23520216E+2	
1.32490000E+7	2.23440099E+2	
1.32500000E+7	2.23662632E+2	
1.32510000E+7	2.23506344E+2	
1.32520000E+7	2.23538749E+2	
1.32530000E+7	2.23506639E+2	
1.32540000E+7	2.23604170E+2	
1.32550000E+7	2.23525028E+2	
1.32560000E+7	2.23595443E+2	
1.32570000E+7	2.23644299E+2	
1.32580000E+7	2.23715532E+2	
1.32590000E+7	2.23746241E+2	
1.32600000E+7	2.23642215E+2	
1.32610000E+7	2.23585205E+2	
1.32620000E+7	2.23719569E+2	
1.32630000E+7	2.23737340E+2	
1.32640000E+7	2.23810326E+2	
1.32650000E+7	2.23880150E+2	
1.32660000E+7	2.23784785E+2	
1.32670000E+7	2.23878163E+2	
1.32680000E+7	2.23874208E+2	
1.32690000E+7	2.23933441E+2	
1.32700000E+7	2.23775680E+2	
1.32710000E+7	2.23875657E+2	
1.32720000E+7	2.24130811E+2	
1.32730000E+7	2.24200302E+2	
1.32740000E+7	2.24086584E+2	
1.32750000E+7	2.24005774E+2	
1.32760000E+7	2.24000038E+2	
1.32770000E+7	2.23908819E+2	
1.32780000E+7	2.24017946E+2	
1.32790000E+7	2.23921813E+2	
1.32800000E+7	2.24200714E+2	
1.32810000E+7	2.24196715E+2	
1.32820000E+7	2.24081543E+2	
1.32830000E+7	2.24143702E+2	
1.32840000E+7	2.24026684E+2	
1.32850000E+7	2.24175245E+2	
1.32860000E+7	2.24256819E+2	
1.32870000E+7	2.24154555E+2	
1.32880000E+7	2.24245045E+2	
1.32890000E+7	2.24108450E+2	
1.32900000E+7	2.24186540E+2	
1.32910000E+7	2.24250422E+2	
1.32920000E+7	2.24319493E+2	
1.32930000E+7	2.24265826E+2	
1.32940000E+7	2.24491698E+2	
1.32950000E+7	2.24433431E+2	
1.32960000E+7	2.24321017E+2	
1.32970000E+7	2.24372405E+2	
1.32980000E+7	2.24425069E+2	
1.32990000E+7	2.24316687E+2	
1.33000000E+7	2.24518296E+2	
1.33010000E+7	2.24445231E+2	
1.33020000E+7	2.24481009E+2	
1.33030000E+7	2.24454663E+2	
1.33040000E+7	2.24491355E+2	
1.33050000E+7	2.24472512E+2	
1.33060000E+7	2.24541248E+2	
1.33070000E+7	2.24522333E+2	
1.33080000E+7	2.24533273E+2	
1.33090000E+7	2.24466990E+2	
1.33100000E+7	2.24550290E+2	
1.33110000E+7	2.24469587E+2	
1.33120000E+7	2.24581759E+2	
1.33130000E+7	2.24550918E+2	
1.33140000E+7	2.24663402E+2	
1.33150000E+7	2.24744001E+2	
1.33160000E+7	2.24695488E+2	
1.33170000E+7	2.24736108E+2	
1.33180000E+7	2.24604033E+2	
1.33190000E+7	2.24711855E+2	
1.33200000E+7	2.24725280E+2	
1.33210000E+7	2.24612702E+2	
1.33220000E+7	2.24763703E+2	
1.33230000E+7	2.24847401E+2	
1.33240000E+7	2.25032414E+2	
1.33250000E+7	2.24770284E+2	
1.33260000E+7	2.24818500E+2	
1.33270000E+7	2.24788463E+2	
1.33280000E+7	2.24854999E+2	
1.33290000E+7	2.24934107E+2	
1.33300000E+7	2.24939141E+2	
1.33310000E+7	2.24894606E+2	
1.33320000E+7	2.24915226E+2	
1.33330000E+7	2.24805840E+2	
1.33340000E+7	2.24994753E+2	
1.33350000E+7	2.24878588E+2	
1.33360000E+7	2.25149717E+2	
1.33370000E+7	2.25060433E+2	
1.33380000E+7	2.25046867E+2	
1.33390000E+7	2.25084935E+2	
1.33400000E+7	2.25216511E+2	
1.33410000E+7	2.25120813E+2	
1.33420000E+7	2.25076783E+2	
1.33430000E+7	2.25268371E+2	
1.33440000E+7	2.25181648E+2	
1.33450000E+7	2.25195019E+2	
1.33460000E+7	2.25125036E+2	
1.33470000E+7	2.25188932E+2	
1.33480000E+7	2.25049485E+2	
1.33490000E+7	2.25346773E+2	
1.33500000E+7	2.25400424E+2	
1.33510000E+7	2.25411917E+2	
1.33520000E+7	2.25191085E+2	
1.33530000E+7	2.25473280E+2	
1.33540000E+7	2.25405996E+2	
1.33550000E+7	2.25427331E+2	
1.33560000E+7	2.25438232E+2	
1.33570000E+7	2.25509965E+2	
1.33580000E+7	2.25316733E+2	
1.33590000E+7	2.25403276E+2	
1.33600000E+7	2.25446169E+2	
1.33610000E+7	2.25526367E+2	
1.33620000E+7	2.25485834E+2	
1.33630000E+7	2.25410857E+2	
1.33640000E+7	2.25356608E+2	
1.33650000E+7	2.25595516E+2	
1.33660000E+7	2.25771604E+2	
1.33670000E+7	2.25770994E+2	
1.33680000E+7	2.25685564E+2	
1.33690000E+7	2.25609394E+2	
1.33700000E+7	2.25748651E+2	
1.33710000E+7	2.25866354E+2	
1.33720000E+7	2.25526775E+2	
1.33730000E+7	2.25730927E+2	
1.33740000E+7	2.25648484E+2	
1.33750000E+7	2.25804759E+2	
1.33760000E+7	2.25735150E+2	
1.33770000E+7	2.25750407E+2	
1.33780000E+7	2.25829796E+2	
1.33790000E+7	2.25766898E+2	
1.33800000E+7	2.25956842E+2	
1.33810000E+7	2.25758105E+2	
1.33820000E+7	2.25883434E+2	
1.33830000E+7	2.25760742E+2	
1.33840000E+7	2.25969160E+2	
1.33850000E+7	2.25992888E+2	
1.33860000E+7	2.25764378E+2	
1.33870000E+7	2.25825116E+2	
1.33880000E+7	2.25946702E+2	
1.33890000E+7	2.25923730E+2	
1.33900000E+7	2.26015225E+2	
1.33910000E+7	2.26056774E+2	
1.33920000E+7	2.26058090E+2	
1.33930000E+7	2.26027713E+2	
1.33940000E+7	2.26039090E+2	
1.33950000E+7	2.26016363E+2	
1.33960000E+7	2.26046170E+2	
1.33970000E+7	2.26112129E+2	
1.33980000E+7	2.26207010E+2	
1.33990000E+7	2.26193870E+2	
1.34000000E+7	2.26299585E+2	
1.34010000E+7	2.26265561E+2	
1.34020000E+7	2.26252453E+2	
1.34030000E+7	2.26290168E+2	
1.34040000E+7	2.26251881E+2	
1.34050000E+7	2.26313354E+2	
1.34060000E+7	2.26290111E+2	
1.34070000E+7	2.26356940E+2	
1.34080000E+7	2.26353133E+2	
1.34090000E+7	2.26374860E+2	
1.34100000E+7	2.26299777E+2	
1.34110000E+7	2.26387920E+2	
1.34120000E+7	2.26412659E+2	
1.34130000E+7	2.26340043E+2	
1.34140000E+7	2.26361872E+2	
1.34150000E+7	2.26431634E+2	
1.34160000E+7	2.26364178E+2	
1.34170000E+7	2.26376845E+2	
1.34180000E+7	2.26345565E+2	
1.34190000E+7	2.26498296E+2	
1.34200000E+7	2.26411359E+2	
1.34210000E+7	2.26533492E+2	
1.34220000E+7	2.26572798E+2	
1.34230000E+7	2.26626278E+2	
1.34240000E+7	2.26466085E+2	
1.34250000E+7	2.26439450E+2	
1.34260000E+7	2.26552155E+2	
1.34270000E+7	2.26671336E+2	
1.34280000E+7	2.26655977E+2	
1.34290000E+7	2.26792663E+2	
1.34300000E+7	2.26657083E+2	
1.34310000E+7	2.26696493E+2	
1.34320000E+7	2.26593560E+2	
1.34330000E+7	2.26745304E+2	
1.34340000E+7	2.26809364E+2	
1.34350000E+7	2.26838009E+2	
1.34360000E+7	2.26798594E+2	
1.34370000E+7	2.26823688E+2	
1.34380000E+7	2.26830909E+2	
1.34390000E+7	2.26820851E+2	
1.34400000E+7	2.26924583E+2	
1.34410000E+7	2.26771509E+2	
1.34420000E+7	2.26932115E+2	
1.34430000E+7	2.26899532E+2	
1.34440000E+7	2.26835419E+2	
1.34450000E+7	2.26951214E+2	
1.34460000E+7	2.26945307E+2	
1.34470000E+7	2.27023434E+2	
1.34480000E+7	2.27051798E+2	
1.34490000E+7	2.27065176E+2	
1.34500000E+7	2.27032361E+2	
1.34510000E+7	2.27237869E+2	
1.34520000E+7	2.27134842E+2	
1.34530000E+7	2.27043212E+2	
1.34540000E+7	2.27016046E+2	
1.34550000E+7	2.27027682E+2	
1.34560000E+7	2.27059885E+2	
1.34570000E+7	2.27132005E+2	
1.34580000E+7	2.27090279E+2	
1.34590000E+7	2.27163055E+2	
1.34600000E+7	2.27320318E+2	
1.34610000E+7	2.27305608E+2	
1.34620000E+7	2.27348067E+2	
1.34630000E+7	2.27439291E+2	
1.34640000E+7	2.27320733E+2	
1.34650000E+7	2.27382916E+2	
1.34660000E+7	2.27304068E+2	
1.34670000E+7	2.27394796E+2	
1.34680000E+7	2.27439941E+2	
1.34690000E+7	2.27286862E+2	
1.34700000E+7	2.27383575E+2	
1.34710000E+7	2.27416659E+2	
1.34720000E+7	2.27352741E+2	
1.34730000E+7	2.27524621E+2	
1.34740000E+7	2.27559058E+2	
1.34750000E+7	2.27552179E+2	
1.34760000E+7	2.27508568E+2	
1.34770000E+7	2.27557476E+2	
1.34780000E+7	2.27496291E+2	
1.34790000E+7	2.27665115E+2	
1.34800000E+7	2.27596288E+2	
1.34810000E+7	2.27804895E+2	
1.34820000E+7	2.27760023E+2	
1.34830000E+7	2.27763323E+2	
1.34840000E+7	2.27721005E+2	
1.34850000E+7	2.27676601E+2	
1.34860000E+7	2.27794795E+2	
1.34870000E+7	2.27933856E+2	
1.34880000E+7	2.27679286E+2	
1.34890000E+7	2.27840714E+2	
1.34900000E+7	2.27731598E+2	
1.34910000E+7	2.27760863E+2	
1.34920000E+7	2.27722611E+2	
1.34930000E+7	2.27817583E+2	
1.34940000E+7	2.28033246E+2	
1.34950000E+7	2.27937103E+2	
1.34960000E+7	2.27997347E+2	
1.34970000E+7	2.27874408E+2	
1.34980000E+7	2.27702899E+2	
1.34990000E+7	2.28001354E+2	
1.35000000E+7	2.27936814E+2	
1.35010000E+7	2.27972141E+2	
1.35020000E+7	2.28041616E+2	
1.35030000E+7	2.28051912E+2	
1.35040000E+7	2.28074226E+2	
1.35050000E+7	2.28045323E+2	
1.35060000E+7	2.28058604E+2	
1.35070000E+7	2.27927245E+2	
1.35080000E+7	2.28120812E+2	
1.35090000E+7	2.28182996E+2	
1.35100000E+7	2.28131680E+2	
1.35110000E+7	2.27975359E+2	
1.35120000E+7	2.28241317E+2	
1.35130000E+7	2.28215703E+2	
1.35140000E+7	2.28322766E+2	
1.35150000E+7	2.28281744E+2	
1.35160000E+7	2.28208923E+2	
1.35170000E+7	2.28356201E+2	
1.35180000E+7	2.28356478E+2	
1.35190000E+7	2.28286267E+2	
1.35200000E+7	2.28353946E+2	
1.35210000E+7	2.28414644E+2	
1.35220000E+7	2.28340647E+2	
1.35230000E+7	2.28276126E+2	
1.35240000E+7	2.28326653E+2	
1.35250000E+7	2.28402253E+2	
1.35260000E+7	2.28436774E+2	
1.35270000E+7	2.28667002E+2	
1.35280000E+7	2.28440849E+2	
1.35290000E+7	2.28529238E+2	
1.35300000E+7	2.28535217E+2	
1.35310000E+7	2.28700586E+2	
1.35320000E+7	2.28583054E+2	
1.35330000E+7	2.28607861E+2	
1.35340000E+7	2.28711699E+2	
1.35350000E+7	2.28657547E+2	
1.35360000E+7	2.28693389E+2	
1.35370000E+7	2.28658459E+2	
1.35380000E+7	2.28670453E+2	
1.35390000E+7	2.28670724E+2	
1.35400000E+7	2.28679686E+2	
1.35410000E+7	2.28754072E+2	
1.35420000E+7	2.28677276E+2	
1.35430000E+7	2.28671666E+2	
1.35440000E+7	2.28783938E+2	
1.35450000E+7	2.28873383E+2	
1.35460000E+7	2.28806983E+2	
1.35470000E+7	2.28821866E+2	
1.35480000E+7	2.28819345E+2	
1.35490000E+7	2.28840018E+2	
1.35500000E+7	2.28928131E+2	
1.35510000E+7	2.28774474E+2	
1.35520000E+7	2.28979036E+2	
1.35530000E+7	2.29004557E+2	
1.35540000E+7	2.29017117E+2	
1.35550000E+7	2.28980695E+2	
1.35560000E+7	2.29026601E+2	
1.35570000E+7	2.29170033E+2	
1.35580000E+7	2.29213157E+2	
1.35590000E+7	2.29045141E+2	
1.35600000E+7	2.28994583E+2	
1.35610000E+7	2.29083855E+2	
1.35620000E+7	2.29147532E+2	
1.35630000E+7	2.29116043E+2	
1.35640000E+7	2.29043522E+2	
1.35650000E+7	2.29347858E+2	
1.35660000E+7	2.29237605E+2	
1.35670000E+7	2.29187935E+2	
1.35680000E+7	2.29267508E+2	
1.35690000E+7	2.29153126E+2	
1.35700000E+7	2.29166162E+2	
1.35710000E+7	2.29253700E+2	
1.35720000E+7	2.29157556E+2	
1.35730000E+7	2.29197839E+2	
1.35740000E+7	2.29165731E+2	
1.35750000E+7	2.29347681E+2	
1.35760000E+7	2.29438052E+2	
1.35770000E+7	2.29426005E+2	
1.35780000E+7	2.29326145E+2	
1.35790000E+7	2.29363188E+2	
1.35800000E+7	2.29464282E+2	
1.35810000E+7	2.29365256E+2	
1.35820000E+7	2.29278884E+2	
1.35830000E+7	2.29543032E+2	
1.35840000E+7	2.29388206E+2	
1.35850000E+7	2.29356462E+2	
1.35860000E+7	2.29411024E+2	
1.35870000E+7	2.29655030E+2	
1.35880000E+7	2.29392541E+2	
1.35890000E+7	2.29579652E+2	
1.35900000E+7	2.29446964E+2	
1.35910000E+7	2.29482035E+2	
1.35920000E+7	2.29578683E+2	
1.35930000E+7	2.29555687E+2	
1.35940000E+7	2.29602908E+2	
1.35950000E+7	2.29644595E+2	
1.35960000E+7	2.29564273E+2	
1.35970000E+7	2.29584616E+2	
1.35980000E+7	2.29727120E+2	
1.35990000E+7	2.29751808E+2	
1.36000000E+7	2.29820659E+2	
1.36010000E+7	2.29741518E+2	
1.36020000E+7	2.29694139E+2	
1.36030000E+7	2.29759391E+2	
1.36040000E+7	2.29751731E+2	
1.36050000E+7	2.29775743E+2	
1.36060000E+7	2.30039555E+2	
1.36070000E+7	2.29745103E+2	
1.36080000E+7	2.29927192E+2	
1.36090000E+7	2.29926564E+2	
1.36100000E+7	2.29967620E+2	
1.36110000E+7	2.29912286E+2	
1.36120000E+7	2.29778367E+2	
1.36130000E+7	2.29980856E+2	
1.36140000E+7	2.29942621E+2	
1.36150000E+7	2.29855760E+2	
1.36160000E+7	2.30128221E+2	
1.36170000E+7	2.30056015E+2	
1.36180000E+7	2.29950266E+2	
1.36190000E+7	2.30059692E+2	
1.36200000E+7	2.30024904E+2	
1.36210000E+7	2.30135250E+2	
1.36220000E+7	2.30141070E+2	
1.36230000E+7	2.30229814E+2	
1.36240000E+7	2.30161451E+2	
1.36250000E+7	2.30250000E+2	
1.36260000E+7	2.30287953E+2	
1.36270000E+7	2.30069814E+2	
1.36280000E+7	2.30300390E+2	
1.36290000E+7	2.30326576E+2	
1.36300000E+7	2.30367724E+2	
1.36310000E+7	2.30266719E+2	
1.36320000E+7	2.30269600E+2	
1.36330000E+7	2.30267432E+2	
1.36340000E+7	2.30404807E+2	
1.36350000E+7	2.30236930E+2	
1.36360000E+7	2.30285590E+2	
1.36370000E+7	2.30380397E+2	
1.36380000E+7	2.30344979E+2	
1.36390000E+7	2.30448912E+2	
1.36400000E+7	2.30454987E+2	
1.36410000E+7	2.30406474E+2	
1.36420000E+7	2.30386238E+2	
1.36430000E+7	2.30469133E+2	
1.36440000E+7	2.30543816E+2	
1.36450000E+7	2.30455978E+2	
1.36460000E+7	2.30559523E+2	
1.36470000E+7	2.30684885E+2	
1.36480000E+7	2.30479735E+2	
1.36490000E+7	2.30637355E+2	
1.36500000E+7	2.30649871E+2	
1.36510000E+7	2.30568826E+2	
1.36520000E+7	2.30727608E+2	
1.36530000E+7	2.30724695E+2	
1.36540000E+7	2.30656110E+2	
1.36550000E+7	2.30644544E+2	
1.36560000E+7	2.30734321E+2	
1.36570000E+7	2.30779277E+2	
1.36580000E+7	2.30615286E+2	
1.36590000E+7	2.30859993E+2	
1.36600000E+7	2.30766436E+2	
1.36610000E+7	2.30832624E+2	
1.36620000E+7	2.30844537E+2	
1.36630000E+7	2.30850939E+2	
1.36640000E+7	2.30822881E+2	
